model,patient_id,transition_index,tc_method1_raw,tc_method2_flow_warped,current_empty,previous_empty
slim,P012,42,0.992606,0.992606,0,0
slim,P012,43,0.991604,0.991604,0,0
slim,P012,44,0.991811,0.991811,0,0
slim,P012,45,0.934927,0.964831,0,0
slim,P012,46,0.925492,0.96427,0,0
slim,P012,47,0.983028,0.983028,0,0
slim,P012,48,0.929155,0.965168,0,0
slim,P012,49,0.989419,0.989763,0,0
slim,P012,50,0.982524,0.983941,0,0
slim,P012,51,0.986879,0.983373,0,0
slim,P012,52,0.916129,0.968426,0,0
slim,P012,53,0.976098,0.978102,0,0
slim,P012,54,0.981081,0.982982,0,0
slim,P012,55,0.934787,0.969894,0,0
slim,P012,56,0.97895,0.976455,0,0
slim,P012,57,0.967464,0.978331,0,0
slim,P012,58,0.988705,0.988705,0,0
slim,P012,59,0.984763,0.984763,0,0
slim,P012,60,0.924817,0.976413,0,0
slim,P012,61,0.983188,0.983188,0,0
slim,P012,62,0.986059,0.986059,0,0
slim,P012,63,0.988021,0.988021,0,0
slim,P012,64,0.993023,0.993023,0,0
slim,P012,65,0.987113,0.983808,0,0
slim,P012,66,0.991654,0.991654,0,0
slim,P012,67,0.98417,0.98417,0,0
slim,P012,68,0.989986,0.989986,0,0
slim,P012,69,0.979005,0.977278,0,0
slim,P012,70,0.974549,0.977645,0,0
slim,P012,71,0.919944,0.968901,0,0
slim,P012,72,0.927105,0.965632,0,0
slim,P012,73,0.927702,0.972678,0,0
slim,P012,74,0.996741,0.996741,0,0
slim,P012,75,0.988025,0.988025,0,0
slim,P012,76,0.988038,0.988038,0,0
slim,P012,77,0.93146,0.983926,0,0
slim,P012,78,0.992658,0.992658,0,0
slim,P012,79,0.992852,0.992852,0,0
slim,P012,80,0.988241,0.988241,0,0
slim,P012,81,0.989561,0.989561,0,0
slim,P012,82,0.985153,0.985153,0,0
slim,P012,83,0.984817,0.980102,0,0
slim,P012,84,0.982782,0.981711,0,0
slim,P012,85,0.989773,0.986585,0,0
slim,P012,86,0.992475,0.992475,0,0
slim,P012,87,0.979262,0.972597,0,0
slim,P012,88,0.977356,0.976594,0,0
slim,P012,89,0.902179,0.969024,0,0
slim,P012,90,0.916398,0.972556,0,0
slim,P012,91,0.992386,0.992386,0,0
slim,P012,92,0.984059,0.984059,0,0
slim,P012,93,0.991442,0.991442,0,0
slim,P012,94,0.988352,0.988352,0,0
slim,P012,95,0.992356,0.992356,0,0
slim,P012,96,0.993846,0.993846,0,0
slim,P012,97,0.999339,0.999339,0,0
slim,P012,98,0.991007,0.991007,0,0
slim,P012,99,0.985205,0.985205,0,0
slim,P012,100,0.938481,0.970197,0,0
slim,P012,101,0.980012,0.977391,0,0
slim,P012,102,0.918815,0.951377,0,0
slim,P012,103,0.979204,0.983982,0,0
slim,P012,104,0.918055,0.961308,0,0
slim,P012,105,0.920954,0.962385,0,0
slim,P012,106,0.984451,0.979961,0,0
slim,P012,107,0.968996,0.983158,0,0
slim,P012,108,0.98755,0.98755,0,0
slim,P012,109,0.976744,0.976744,0,0
slim,P012,110,0.998501,0.998501,0,0
slim,P012,111,0.987994,0.987747,0,0
slim,P012,112,0.988878,0.987879,0,0
slim,P012,113,0.988838,0.985135,0,0
slim,P012,114,0.965207,0.975124,0,0
slim,P012,115,0.920393,0.970717,0,0
slim,P012,116,0.977995,0.975187,0,0
slim,P012,117,0.923153,0.972482,0,0
slim,P012,118,0.941697,0.976196,0,0
slim,P012,119,0.98249,0.983026,0,0
slim,P012,120,0.987998,0.987998,0,0
slim,P012,121,0.99905,0.99905,0,0
slim,P012,122,0.987462,0.986022,0,0
slim,P012,123,0.990369,0.990369,0,0
slim,P012,124,0.990472,0.990472,0,0
slim,P012,125,0.979724,0.979724,0,0
slim,P012,126,0.97515,0.97893,0,0
slim,P012,127,0.978106,0.980132,0,0
slim,P012,128,0.981818,0.981818,0,0
slim,P012,129,0.960408,0.980182,0,0
slim,P012,130,0.947516,0.975462,0,0
slim,P012,131,0.989894,0.989894,0,0
slim,P012,132,0.940457,0.976535,0,0
slim,P012,133,0.991517,0.991517,0,0
slim,P012,134,0.989329,0.989329,0,0
slim,P012,135,0.946988,0.973103,0,0
slim,P012,136,0.987057,0.987057,0,0
slim,P012,137,0.981863,0.981863,0,0
slim,P012,138,0.991013,0.991013,0,0
slim,P012,139,0.988825,0.988825,0,0
slim,P012,140,0.987636,0.987636,0,0
slim,P012,141,0.992625,0.992625,0,0
slim,P012,142,0.987642,0.987642,0,0
slim,P012,143,0.992075,0.992075,0,0
slim,P012,144,0.995059,0.995059,0,0
slim,P012,145,0.98581,0.98581,0,0
slim,P012,146,0.989711,0.989711,0,0
slim,P019,1,0.976706,0.946157,0,0
slim,P019,2,0.981459,0.974042,0,0
slim,P019,3,0.995078,0.995078,0,0
slim,P019,4,0.996735,0.996735,0,0
slim,P019,5,0.991916,0.991916,0,0
slim,P019,6,0.986889,0.986889,0,0
slim,P019,7,0.985277,0.985277,0,0
slim,P019,8,0.994756,0.994756,0,0
slim,P019,9,0.992695,0.992695,0,0
slim,P019,10,0.993098,0.993098,0,0
slim,P019,11,0.993103,0.993103,0,0
slim,P019,12,0.978551,0.978551,0,0
slim,P019,13,0.990737,0.990737,0,0
slim,P019,14,0.987952,0.987952,0,0
slim,P019,15,0.984468,0.984468,0,0
slim,P019,16,0.996438,0.996438,0,0
slim,P019,17,0.980846,0.980846,0,0
slim,P019,18,0.991136,0.991136,0,0
slim,P019,19,0.990744,0.990744,0,0
slim,P019,20,0.996381,0.996381,0,0
slim,P019,21,0.996387,0.996387,0,0
slim,P019,22,0.994802,0.994802,0,0
slim,P019,23,0.991249,0.991249,0,0
slim,P019,24,0.988442,0.988442,0,0
slim,P019,25,0.988773,0.988773,0,0
slim,P019,26,0.989633,0.989633,0,0
slim,P019,27,0.981993,0.981993,0,0
slim,P019,28,0.988581,0.988581,0,0
slim,P019,29,0.990947,0.990947,0,0
slim,P019,30,0.988525,0.988525,0,0
slim,P019,31,0.989699,0.989699,0,0
slim,P019,32,0.990886,0.990886,0,0
slim,P019,33,0.996705,0.996705,0,0
slim,P019,34,0.994661,0.994661,0,0
slim,P019,35,0.983498,0.983498,0,0
slim,P019,36,0.985124,0.985124,0,0
slim,P019,37,0.989247,0.989247,0,0
slim,P019,38,0.993344,0.993344,0,0
slim,P019,39,0.990826,0.990826,0,0
slim,P019,40,0.99335,0.99335,0,0
slim,P019,41,0.993388,0.993388,0,0
slim,P019,42,0.990562,0.990562,0,0
slim,P019,43,0.985258,0.985258,0,0
slim,P019,44,0.989741,0.989741,0,0
slim,P019,45,0.994683,0.994683,0,0
slim,P019,46,0.991042,0.991042,0,0
slim,P019,47,0.977724,0.982598,0,0
slim,P019,48,0.960479,0.970751,0,0
slim,P019,49,0.985427,0.984664,0,0
slim,P019,50,0.97501,0.972931,0,0
slim,P019,51,0.94391,0.950622,0,0
slim,P019,52,0.911392,0.932031,0,0
slim,P019,53,0.920687,0.92034,0,0
slim,P019,54,0.914784,0.940287,0,0
slim,P019,55,0.912361,0.948097,0,0
slim,P019,56,0.940372,0.975702,0,0
slim,P019,57,0.964534,0.983442,0,0
slim,P019,58,0.958968,0.946338,0,0
slim,P019,59,0.950607,0.949413,0,0
slim,P019,60,0.965952,0.965952,0,0
slim,P019,61,0.969388,0.969388,0,0
slim,P019,62,0.950471,0.943149,0,0
slim,P019,63,0.842506,0.86032,0,0
slim,P019,64,0.957156,0.96447,0,0
slim,P019,65,0.967742,0.956678,0,0
slim,P019,66,0.940294,0.934893,0,0
slim,P019,67,0.976942,0.976942,0,0
slim,P019,68,0.979469,0.979469,0,0
slim,P019,69,0.970764,0.970764,0,0
slim,P019,70,0.971913,0.971913,0,0
slim,P019,71,0.960192,0.960192,0,0
slim,P019,72,0.966799,0.966799,0,0
slim,P019,73,0.983636,0.983636,0,0
slim,P019,74,0.982353,0.982353,0,0
slim,P019,75,0.980608,0.980608,0,0
slim,P019,76,0.981649,0.981649,0,0
slim,P019,77,0.975045,0.975045,0,0
slim,P019,78,0.983993,0.983993,0,0
slim,P019,79,0.973692,0.973692,0,0
slim,P019,80,0.965453,0.965453,0,0
slim,P019,81,0.95935,0.967884,0,0
slim,P019,82,0.984635,0.984635,0,0
slim,P019,83,0.934252,0.958673,0,0
slim,P019,84,0.978643,0.978643,0,0
slim,P019,85,0.993742,0.993742,0,0
slim,P019,86,0.980629,0.980629,0,0
slim,P019,87,0.98438,0.98438,0,0
slim,P019,88,0.983136,0.983136,0,0
slim,P019,89,0.9801,0.9801,0,0
slim,P019,90,0.991234,0.991234,0,0
slim,P019,91,0.988005,0.988005,0,0
slim,P019,92,0.988557,0.988557,0,0
slim,P019,93,0.95499,0.961426,0,0
slim,P019,94,0.962355,0.966253,0,0
slim,P019,95,0.965371,0.952009,0,0
slim,P019,96,0.909157,0.853526,0,0
slim,P019,97,0.919453,0.936478,0,0
slim,P019,98,0.938003,0.926829,0,0
slim,P019,99,0.917038,0.917505,0,0
slim,P019,100,0.934164,0.962529,0,0
slim,P019,101,0.959908,0.973874,0,0
slim,P019,102,0.980301,0.980301,0,0
slim,P019,103,0.970266,0.957205,0,0
slim,P019,104,0.976237,0.977449,0,0
slim,P019,105,0.942745,0.975323,0,0
slim,P019,106,0.956727,0.968529,0,0
slim,P019,107,0.983645,0.966511,0,0
slim,P019,108,0.971919,0.956318,0,0
slim,P019,109,0.97235,0.97235,0,0
slim,P019,110,0.955826,0.960216,0,0
slim,P019,111,0.978939,0.978939,0,0
slim,P019,112,0.983698,0.983698,0,0
slim,P019,113,0.988358,0.988358,0,0
slim,P019,114,0.989439,0.989439,0,0
slim,P019,115,0.984978,0.984978,0,0
slim,P019,116,0.981301,0.981301,0,0
slim,P019,117,0.974783,0.974783,0,0
slim,P019,118,0.964256,0.964657,0,0
slim,P019,119,0.973063,0.973063,0,0
slim,P019,120,0.978939,0.978939,0,0
slim,P019,121,0.95072,0.960879,0,0
slim,P020,1,0.985163,0.985163,0,0
slim,P020,2,0.991996,0.991996,0,0
slim,P020,3,0.99153,0.99153,0,0
slim,P020,4,0.989331,0.989331,0,0
slim,P020,5,0.994874,0.994874,0,0
slim,P020,6,0.990802,0.990802,0,0
slim,P020,7,0.98943,0.98943,0,0
slim,P020,8,0.988607,0.988607,0,0
slim,P020,9,0.990644,0.990644,0,0
slim,P020,10,0.990772,0.990772,0,0
slim,P020,11,0.982068,0.982068,0,0
slim,P020,12,0.990576,0.990576,0,0
slim,P020,13,0.991938,0.991938,0,0
slim,P020,14,0.989583,0.989583,0,0
slim,P020,15,0.992878,0.992878,0,0
slim,P020,16,0.987355,0.987355,0,0
slim,P020,17,0.993717,0.993717,0,0
slim,P020,18,0.995001,0.995001,0,0
slim,P020,19,0.989947,0.989947,0,0
slim,P020,20,0.960129,0.960129,0,0
slim,P020,21,0.941896,0.969814,0,0
slim,P020,22,0.955167,0.965891,0,0
slim,P020,23,0.975699,0.982411,0,0
slim,P020,24,0.964459,0.975215,0,0
slim,P020,25,0.977164,0.984875,0,0
slim,P020,26,0.989894,0.983607,0,0
slim,P020,27,0.987781,0.9869,0,0
slim,P020,28,0.983583,0.987299,0,0
slim,P020,29,0.974518,0.983227,0,0
slim,P020,30,0.989354,0.989176,0,0
slim,P020,31,0.988457,0.988457,0,0
slim,P020,32,0.993885,0.993885,0,0
slim,P020,33,0.989842,0.989842,0,0
slim,P020,34,0.993833,0.993833,0,0
slim,P020,35,0.989136,0.989136,0,0
slim,P020,36,0.987816,0.990481,0,0
slim,P020,37,0.988597,0.988597,0,0
slim,P020,38,0.981507,0.980464,0,0
slim,P020,39,0.988996,0.988996,0,0
slim,P020,40,0.985845,0.985845,0,0
slim,P020,41,0.992036,0.992036,0,0
slim,P020,42,0.992105,0.992105,0,0
slim,P020,43,0.991499,0.991499,0,0
slim,P020,44,0.99643,0.99643,0,0
slim,P020,45,0.994401,0.994401,0,0
slim,P020,46,0.995288,0.995288,0,0
slim,P020,47,0.996639,0.996639,0,0
slim,P020,48,0.990629,0.990629,0,0
slim,P020,49,0.991119,0.991119,0,0
slim,P020,50,0.99137,0.99137,0,0
slim,P020,51,0.993583,0.993583,0,0
slim,P020,52,0.990696,0.990696,0,0
slim,P020,53,0.997126,0.997126,0,0
slim,P020,54,0.992942,0.992942,0,0
slim,P020,55,0.995831,0.995831,0,0
slim,P020,56,0.992583,0.992583,0,0
slim,P020,57,0.997388,0.997388,0,0
slim,P020,58,0.998477,0.998477,0,0
slim,P020,59,0.99609,0.99609,0,0
slim,P020,60,0.997612,0.997612,0,0
slim,P020,61,0.992167,0.992167,0,0
slim,P020,62,0.997822,0.997822,0,0
slim,P020,63,0.996959,0.996959,0,0
slim,P020,64,0.995027,0.995027,0,0
slim,P020,65,0.992896,0.992896,0,0
slim,P020,66,0.992439,0.992439,0,0
slim,P020,67,0.989767,0.989767,0,0
slim,P020,68,0.991282,0.991282,0,0
slim,P020,69,0.991703,0.990211,0,0
slim,P020,70,0.984286,0.98314,0,0
slim,P020,71,0.989359,0.988511,0,0
slim,P020,72,0.994578,0.994578,0,0
slim,P020,73,0.992828,0.992828,0,0
slim,P020,74,0.98978,0.988646,0,0
slim,P020,75,0.990654,0.98929,0,0
slim,P020,76,0.986848,0.981007,0,0
slim,P020,77,0.985527,0.983142,0,0
slim,P020,78,0.976829,0.988046,0,0
slim,P020,79,0.982554,0.988522,0,0
slim,P020,80,0.982557,0.984386,0,0
slim,P020,81,0.991719,0.991719,0,0
slim,P020,82,0.988903,0.988903,0,0
slim,P020,83,0.986198,0.986198,0,0
slim,P020,84,0.991119,0.991119,0,0
slim,P020,85,0.99311,0.99311,0,0
slim,P020,86,0.983933,0.983933,0,0
slim,P020,87,0.987098,0.987098,0,0
slim,P020,88,0.992958,0.992958,0,0
slim,P020,89,0.989394,0.989394,0,0
slim,P020,90,0.983522,0.983522,0,0
slim,P020,91,0.991601,0.991601,0,0
slim,P020,92,0.992577,0.992577,0,0
slim,P020,93,0.990395,0.990395,0,0
slim,P020,94,0.994381,0.994381,0,0
slim,P020,95,0.990538,0.990538,0,0
slim,P020,96,0.991528,0.991528,0,0
slim,P020,97,0.982265,0.982265,0,0
slim,P020,98,0.989113,0.989113,0,0
slim,P020,99,0.990142,0.990142,0,0
slim,P020,100,0.989462,0.989462,0,0
slim,P020,101,0.994132,0.994132,0,0
slim,P020,102,0.996641,0.996641,0,0
slim,P021,1,1.0,1.0,1,1
slim,P021,2,1.0,1.0,1,1
slim,P021,3,1.0,1.0,1,1
slim,P021,4,1.0,1.0,1,1
slim,P021,5,1.0,1.0,1,1
slim,P021,6,1.0,1.0,1,1
slim,P021,7,1.0,1.0,1,1
slim,P021,8,1.0,1.0,1,1
slim,P021,9,1.0,1.0,1,1
slim,P021,10,1.0,1.0,1,1
slim,P021,11,1.0,1.0,1,1
slim,P021,12,1.0,1.0,1,1
slim,P021,13,0.0,0.0,0,1
slim,P021,14,0.774194,0.774194,0,0
slim,P021,15,0.907407,0.907407,0,0
slim,P021,16,0.914573,0.914573,0,0
slim,P021,17,0.832432,0.832432,0,0
slim,P021,18,0.952381,0.952381,0,0
slim,P021,19,0.810458,0.810458,0,0
slim,P021,20,0.0,0.0,1,0
slim,P021,21,1.0,1.0,1,1
slim,P021,22,1.0,1.0,1,1
slim,P021,23,1.0,1.0,1,1
slim,P021,24,1.0,1.0,1,1
slim,P021,25,1.0,1.0,1,1
slim,P021,26,0.0,0.0,0,1
slim,P021,27,0.747664,0.747664,0,0
slim,P021,28,0.923077,0.923077,0,0
slim,P021,29,0.654867,0.685185,0,0
slim,P021,30,0.0,0.0,1,0
slim,P021,31,1.0,1.0,1,1
slim,P021,32,1.0,1.0,1,1
slim,P021,33,0.0,0.0,0,1
slim,P021,34,0.515759,0.515759,0,0
slim,P021,35,0.861897,0.861897,0,0
slim,P021,36,0.948396,0.948396,0,0
slim,P021,37,0.944584,0.944584,0,0
slim,P021,38,0.895299,0.895299,0,0
slim,P021,39,0.923214,0.923214,0,0
slim,P021,40,0.935609,0.935609,0,0
slim,P021,41,0.944056,0.944056,0,0
slim,P021,42,0.969099,0.969099,0,0
slim,P021,43,0.966645,0.966645,0,0
slim,P021,44,0.970899,0.969738,0,0
slim,P021,45,0.978102,0.978102,0,0
slim,P021,46,0.980908,0.980908,0,0
slim,P021,47,0.979434,0.979434,0,0
slim,P021,48,0.983312,0.983312,0,0
slim,P021,49,0.974198,0.974198,0,0
slim,P021,50,0.977191,0.977191,0,0
slim,P021,51,0.966343,0.966343,0,0
slim,P021,52,0.980154,0.980154,0,0
slim,P021,53,0.980545,0.980545,0,0
slim,P021,54,0.984392,0.984392,0,0
slim,P021,55,0.933916,0.952998,0,0
slim,P021,56,0.95284,0.964169,0,0
slim,P021,57,0.987733,0.987733,0,0
slim,P021,58,0.980021,0.980021,0,0
slim,P021,59,0.984741,0.984741,0,0
slim,P021,60,0.971867,0.971867,0,0
slim,P021,61,0.98853,0.98853,0,0
slim,P021,62,0.986612,0.986612,0,0
slim,P021,63,0.978184,0.978184,0,0
slim,P021,64,0.972264,0.972264,0,0
slim,P021,65,0.976081,0.976081,0,0
slim,P021,66,0.969409,0.969409,0,0
slim,P021,67,0.969863,0.969863,0,0
slim,P021,68,0.985075,0.985075,0,0
slim,P021,69,0.990571,0.990571,0,0
slim,P021,70,0.976109,0.976109,0,0
slim,P021,71,0.963495,0.963495,0,0
slim,P021,72,0.974587,0.974587,0,0
slim,P021,73,0.95788,0.95788,0,0
slim,P021,74,0.981949,0.981949,0,0
slim,P021,75,0.979321,0.979321,0,0
slim,P021,76,0.959885,0.959885,0,0
slim,P021,77,0.986851,0.986851,0,0
slim,P021,78,0.982603,0.982603,0,0
slim,P021,79,0.982456,0.982456,0,0
slim,P021,80,0.933333,0.933333,0,0
slim,P021,81,0.970297,0.970297,0,0
slim,P021,82,0.974717,0.974717,0,0
slim,P021,83,0.927063,0.927063,0,0
slim,P021,84,0.947712,0.947712,0,0
slim,P021,85,0.954436,0.954436,0,0
slim,P021,86,0.97066,0.97066,0,0
slim,P021,87,0.965438,0.965438,0,0
slim,P021,88,0.988914,0.988914,0,0
slim,P021,89,0.980306,0.980306,0,0
slim,P021,90,0.952381,0.952381,0,0
slim,P021,91,0.950049,0.950049,0,0
slim,P021,92,0.964457,0.964457,0,0
slim,P021,93,0.953033,0.953033,0,0
slim,P021,94,0.979466,0.979466,0,0
slim,P021,95,0.972079,0.972079,0,0
slim,P021,96,0.962588,0.962588,0,0
slim,P021,97,0.893757,0.893757,0,0
slim,P021,98,0.370079,0.354049,0,0
slim,P021,99,0.0,0.0,1,0
slim,P021,100,1.0,1.0,1,1
slim,P021,101,1.0,1.0,1,1
slim,P021,102,1.0,1.0,1,1
slim,P021,103,1.0,1.0,1,1
slim,P021,104,1.0,1.0,1,1
slim,P021,105,1.0,1.0,1,1
slim,P021,106,1.0,1.0,1,1
slim,P021,107,1.0,1.0,1,1
slim,P021,108,1.0,1.0,1,1
slim,P021,109,1.0,1.0,1,1
slim,P021,110,1.0,1.0,1,1
slim,P021,111,1.0,1.0,1,1
slim,P021,112,1.0,1.0,1,1
slim,P021,113,1.0,1.0,1,1
slim,P021,114,1.0,1.0,1,1
slim,P021,115,1.0,1.0,1,1
slim,P021,116,1.0,1.0,1,1
slim,P021,117,1.0,1.0,1,1
slim,P021,118,1.0,1.0,1,1
slim,P021,119,1.0,1.0,1,1
slim,P021,120,1.0,1.0,1,1
slim,P021,121,1.0,1.0,1,1
slim,P021,122,1.0,1.0,1,1
slim,P021,123,1.0,1.0,1,1
slim,P021,124,1.0,1.0,1,1
slim,P021,125,1.0,1.0,1,1
slim,P021,126,1.0,1.0,1,1
slim,P021,127,1.0,1.0,1,1
slim,P021,128,1.0,1.0,1,1
slim,P021,129,1.0,1.0,1,1
slim,P021,130,1.0,1.0,1,1
slim,P021,131,1.0,1.0,1,1
slim,P021,132,1.0,1.0,1,1
slim,P021,133,1.0,1.0,1,1
slim,P021,134,1.0,1.0,1,1
slim,P021,135,1.0,1.0,1,1
slim,P021,136,1.0,1.0,1,1
slim,P021,137,1.0,1.0,1,1
slim,P021,138,1.0,1.0,1,1
slim,P021,139,1.0,1.0,1,1
slim,P021,140,1.0,1.0,1,1
slim,P021,141,1.0,1.0,1,1
slim,P021,142,1.0,1.0,1,1
slim,P021,143,1.0,1.0,1,1
slim,P021,144,1.0,1.0,1,1
slim,P021,145,1.0,1.0,1,1
slim,P021,146,1.0,1.0,1,1
slim,P021,147,1.0,1.0,1,1
slim,P021,148,1.0,1.0,1,1
slim,P021,149,1.0,1.0,1,1
slim,P021,150,1.0,1.0,1,1
slim,P021,151,1.0,1.0,1,1
slim,P021,152,1.0,1.0,1,1
slim,P021,153,1.0,1.0,1,1
slim,P021,154,1.0,1.0,1,1
slim,P021,155,1.0,1.0,1,1
slim,P021,156,1.0,1.0,1,1
slim,P021,157,1.0,1.0,1,1
slim,P021,158,1.0,1.0,1,1
slim,P021,159,1.0,1.0,1,1
slim,P021,160,1.0,1.0,1,1
slim,P021,161,1.0,1.0,1,1
slim,P021,162,1.0,1.0,1,1
slim,P021,163,1.0,1.0,1,1
slim,P021,164,1.0,1.0,1,1
slim,P021,165,1.0,1.0,1,1
slim,P021,166,1.0,1.0,1,1
slim,P021,167,1.0,1.0,1,1
slim,P021,168,1.0,1.0,1,1
slim,P021,169,1.0,1.0,1,1
slim,P021,170,1.0,1.0,1,1
slim,P021,171,1.0,1.0,1,1
slim,P021,172,1.0,1.0,1,1
slim,P021,173,1.0,1.0,1,1
slim,P021,174,1.0,1.0,1,1
slim,P021,175,1.0,1.0,1,1
slim,P021,176,1.0,1.0,1,1
slim,P021,177,1.0,1.0,1,1
slim,P021,178,1.0,1.0,1,1
slim,P021,179,1.0,1.0,1,1
slim,P021,180,1.0,1.0,1,1
slim,P021,181,1.0,1.0,1,1
slim,P021,182,1.0,1.0,1,1
slim,P021,183,1.0,1.0,1,1
slim,P021,184,1.0,1.0,1,1
slim,P021,185,1.0,1.0,1,1
slim,P021,186,1.0,1.0,1,1
slim,P021,187,1.0,1.0,1,1
slim,P021,188,1.0,1.0,1,1
slim,P021,189,1.0,1.0,1,1
slim,P021,190,1.0,1.0,1,1
slim,P021,191,1.0,1.0,1,1
slim,P021,192,1.0,1.0,1,1
slim,P021,193,1.0,1.0,1,1
slim,P021,194,1.0,1.0,1,1
slim,P021,195,1.0,1.0,1,1
slim,P021,196,1.0,1.0,1,1
slim,P021,197,1.0,1.0,1,1
slim,P021,198,1.0,1.0,1,1
slim,P021,199,1.0,1.0,1,1
slim,P040,1,0.987629,0.985881,0,0
slim,P040,2,0.991913,0.991913,0,0
slim,P040,3,0.994527,0.994527,0,0
slim,P040,4,0.987434,0.983897,0,0
slim,P040,5,0.997973,0.997973,0,0
slim,P040,6,0.99715,0.99715,0,0
slim,P040,7,0.994471,0.994471,0,0
slim,P040,8,0.997128,0.997128,0,0
slim,P040,9,0.99877,0.99877,0,0
slim,P040,10,0.998156,0.998156,0,0
slim,P040,11,0.998976,0.998976,0,0
slim,P040,12,0.997952,0.997952,0,0
slim,P040,13,0.994473,0.994473,0,0
slim,P040,14,0.99529,0.99529,0,0
slim,P040,15,0.997745,0.997745,0,0
slim,P040,16,0.997536,0.997536,0,0
slim,P040,17,0.987326,0.987326,0,0
slim,P040,18,0.990881,0.990881,0,0
slim,P040,19,0.993369,0.993369,0,0
slim,P040,20,0.995586,0.995586,0,0
slim,P040,21,0.996368,0.996368,0,0
slim,P040,22,0.984953,0.98565,0,0
slim,P040,23,0.989551,0.989551,0,0
slim,P040,24,0.994462,0.994462,0,0
slim,P040,25,0.994855,0.994855,0,0
slim,P040,26,0.998139,0.998139,0,0
slim,P040,27,0.995653,0.995653,0,0
slim,P040,28,0.995025,0.995025,0,0
slim,P040,29,0.996468,0.996468,0,0
slim,P040,30,0.996667,0.996667,0,0
slim,P040,31,0.994975,0.994975,0,0
slim,P040,32,0.992797,0.992797,0,0
slim,P040,33,0.995095,0.995095,0,0
slim,P040,34,0.990246,0.990246,0,0
slim,P040,35,0.991593,0.991593,0,0
slim,P040,36,0.993129,0.993129,0,0
slim,P040,37,0.985537,0.985537,0,0
slim,P040,38,0.98362,0.985782,0,0
slim,P040,39,0.968567,0.975021,0,0
slim,P040,40,0.952461,0.977112,0,0
slim,P040,41,0.959237,0.976019,0,0
slim,P040,42,0.973745,0.98365,0,0
slim,P040,43,0.975683,0.98848,0,0
slim,P040,44,0.972511,0.985528,0,0
slim,P040,45,0.976887,0.989522,0,0
slim,P040,46,0.97287,0.986385,0,0
slim,P040,47,0.985274,0.989435,0,0
slim,P040,48,0.993736,0.989846,0,0
slim,P040,49,0.990826,0.989205,0,0
slim,P040,50,0.977402,0.987678,0,0
slim,P040,51,0.988061,0.992623,0,0
slim,P040,52,0.98144,0.984768,0,0
slim,P040,53,0.984422,0.989858,0,0
slim,P040,54,0.985781,0.990688,0,0
slim,P040,55,0.978659,0.984967,0,0
slim,P040,56,0.987688,0.988458,0,0
slim,P040,57,0.984743,0.983777,0,0
slim,P040,58,0.989399,0.989399,0,0
slim,P040,59,0.990712,0.990712,0,0
slim,P040,60,0.992042,0.992042,0,0
slim,P040,61,0.994577,0.994577,0,0
slim,P040,62,0.996488,0.996488,0,0
slim,P040,63,0.99606,0.99606,0,0
slim,P040,64,0.98952,0.989978,0,0
slim,P040,65,0.997384,0.997384,0,0
slim,P040,66,0.989787,0.990925,0,0
slim,P040,67,0.990812,0.986647,0,0
slim,P040,68,0.993328,0.993328,0,0
slim,P040,69,0.988428,0.988428,0,0
slim,P040,70,0.993767,0.993767,0,0
slim,P040,71,0.989351,0.989351,0,0
slim,P040,72,0.98688,0.98688,0,0
slim,P040,73,0.987807,0.987807,0,0
slim,P040,74,0.993575,0.993575,0,0
slim,P040,75,0.99348,0.99348,0,0
slim,P040,76,0.996899,0.996899,0,0
slim,P040,77,0.988079,0.989001,0,0
slim,P040,78,0.99456,0.99456,0,0
slim,P040,79,0.98631,0.986811,0,0
slim,P040,80,0.980954,0.98316,0,0
slim,P040,81,0.984991,0.986182,0,0
slim,P040,82,0.976239,0.98295,0,0
slim,P040,83,0.977326,0.983845,0,0
slim,P040,84,0.978431,0.984486,0,0
slim,P040,85,0.965928,0.979681,0,0
slim,P040,86,0.972288,0.983595,0,0
slim,P040,87,0.977231,0.977595,0,0
slim,P040,88,0.983524,0.981843,0,0
slim,P040,89,0.992563,0.990052,0,0
slim,P040,90,0.986876,0.988159,0,0
slim,P040,91,0.988514,0.98832,0,0
slim,P040,92,0.994652,0.993956,0,0
slim,P040,93,0.987922,0.984474,0,0
slim,P040,94,0.990215,0.990187,0,0
slim,P040,95,0.979754,0.983988,0,0
slim,P040,96,0.989358,0.989358,0,0
slim,P040,97,0.994078,0.994078,0,0
slim,P040,98,0.992903,0.992903,0,0
slim,P040,99,0.989003,0.989003,0,0
slim,P040,100,0.992322,0.992322,0,0
slim,P040,101,0.968889,0.980423,0,0
slim,P040,102,0.978822,0.978617,0,0
slim,P040,103,0.987202,0.987202,0,0
slim,P040,104,0.986978,0.986978,0,0
slim,P040,105,0.988118,0.988118,0,0
slim,P040,106,0.987255,0.987255,0,0
slim,P040,107,0.989251,0.989251,0,0
slim,P040,108,0.996417,0.996417,0,0
slim,P040,109,0.984222,0.984222,0,0
slim,P040,110,0.988587,0.988587,0,0
slim,P040,111,0.985171,0.985171,0,0
slim,P040,112,0.994007,0.994007,0,0
slim,P040,113,0.993571,0.993571,0,0
slim,P040,114,0.986968,0.986968,0,0
slim,P040,115,0.994768,0.994768,0,0
slim,P040,116,0.991085,0.991085,0,0
slim,P040,117,0.995745,0.995745,0,0
slim,P040,118,0.996316,0.996316,0,0
